part_id,month,year,sday_id,dayofweek,day,wave
B2_21640,4,2020,2020.04.23,4,23,2
B2_21641,4,2020,2020.04.23,4,23,2
B2_21642,4,2020,2020.04.23,4,23,2
B2_21643,4,2020,2020.04.23,4,23,2
B2_21644,4,2020,2020.04.23,4,23,2
B2_21645,4,2020,2020.04.23,4,23,2
B2_21646,4,2020,2020.04.23,4,23,2
B2_21647,4,2020,2020.04.23,4,23,2
B2_21648,4,2020,2020.04.23,4,23,2
B2_21649,4,2020,2020.04.23,4,23,2
B2_21650,4,2020,2020.04.23,4,23,2
B2_21651,4,2020,2020.04.23,4,23,2
B2_21652,4,2020,2020.04.23,4,23,2
B2_21653,4,2020,2020.04.23,4,23,2
B2_21654,4,2020,2020.04.23,4,23,2
B2_21655,4,2020,2020.04.23,4,23,2
B2_21656,4,2020,2020.04.23,4,23,2
B2_21657,4,2020,2020.04.23,4,23,2
B2_21658,4,2020,2020.04.23,4,23,2
B2_21659,4,2020,2020.04.23,4,23,2
B2_21660,4,2020,2020.04.23,4,23,2
B2_21661,4,2020,2020.04.23,4,23,2
B2_21662,4,2020,2020.04.23,4,23,2
B2_21663,4,2020,2020.04.23,4,23,2
B2_21664,4,2020,2020.04.23,4,23,2
B2_21665,4,2020,2020.04.23,4,23,2
B2_21666,4,2020,2020.04.23,4,23,2
B2_21667,4,2020,2020.04.23,4,23,2
B2_21668,4,2020,2020.04.23,4,23,2
B2_21669,4,2020,2020.04.23,4,23,2
B2_21670,4,2020,2020.04.23,4,23,2
B2_21671,4,2020,2020.04.23,4,23,2
B2_21672,4,2020,2020.04.23,4,23,2
B2_21673,4,2020,2020.04.23,4,23,2
B2_21674,4,2020,2020.04.23,4,23,2
B2_21675,4,2020,2020.04.23,4,23,2
B2_21676,4,2020,2020.04.23,4,23,2
B2_21677,4,2020,2020.04.23,4,23,2
B2_21678,4,2020,2020.04.23,4,23,2
B2_21679,4,2020,2020.04.23,4,23,2
B2_21680,4,2020,2020.04.23,4,23,2
B2_21681,4,2020,2020.04.23,4,23,2
B2_21682,4,2020,2020.04.23,4,23,2
B2_21683,4,2020,2020.04.23,4,23,2
B2_21684,4,2020,2020.04.23,4,23,2
B2_21685,4,2020,2020.04.23,4,23,2
B2_21686,4,2020,2020.04.23,4,23,2
B2_21687,4,2020,2020.04.23,4,23,2
B2_21688,4,2020,2020.04.23,4,23,2
B2_620137,4,2020,2020.04.16,4,16,2
B2_620235,4,2020,2020.04.20,1,20,2
B2_620262,4,2020,2020.04.16,4,16,2
B2_620616,4,2020,2020.04.22,3,22,2
B2_620741,4,2020,2020.04.16,4,16,2
B3_20002,4,2020,2020.04.30,4,30,3
B3_20003,4,2020,2020.04.30,4,30,3
B3_20004,4,2020,2020.04.30,4,30,3
B3_20005,4,2020,2020.04.30,4,30,3
B3_20006,5,2020,2020.05.01,5,1,3
B3_20008,4,2020,2020.04.30,4,30,3
B3_20009,4,2020,2020.04.30,4,30,3
B3_20010,5,2020,2020.05.01,5,1,3
B3_20011,4,2020,2020.04.30,4,30,3
B3_20012,5,2020,2020.05.03,0,3,3
B3_20013,4,2020,2020.04.30,4,30,3
B3_20014,4,2020,2020.04.30,4,30,3
B3_20015,5,2020,2020.05.03,0,3,3
B3_20017,5,2020,2020.05.03,0,3,3
B3_20018,5,2020,2020.05.01,5,1,3
B3_20019,4,2020,2020.04.30,4,30,3
B3_20021,4,2020,2020.04.29,3,29,3
B3_20023,4,2020,2020.04.30,4,30,3
B3_20024,5,2020,2020.05.03,0,3,3
B3_20026,4,2020,2020.04.30,4,30,3
B3_20027,5,2020,2020.05.03,0,3,3
B3_20028,4,2020,2020.04.30,4,30,3
B3_20029,4,2020,2020.04.30,4,30,3
B3_20030,5,2020,2020.05.03,0,3,3
B3_20033,4,2020,2020.04.30,4,30,3
B3_20034,5,2020,2020.05.01,5,1,3
B3_20036,4,2020,2020.04.30,4,30,3
B3_20037,5,2020,2020.05.01,5,1,3
B3_20038,4,2020,2020.04.30,4,30,3
B3_20039,4,2020,2020.04.30,4,30,3
B3_20040,4,2020,2020.04.30,4,30,3
B3_20041,4,2020,2020.04.30,4,30,3
B3_20042,5,2020,2020.05.02,6,2,3
B3_20043,5,2020,2020.05.04,1,4,3
B3_20044,4,2020,2020.04.29,3,29,3
B3_20045,4,2020,2020.04.30,4,30,3
B3_20046,4,2020,2020.04.30,4,30,3
B3_20048,4,2020,2020.04.30,4,30,3
B3_20049,4,2020,2020.04.30,4,30,3
B3_20050,4,2020,2020.04.30,4,30,3
B3_20051,4,2020,2020.04.30,4,30,3
B3_20052,5,2020,2020.05.03,0,3,3
B3_20053,5,2020,2020.05.03,0,3,3
B3_20054,4,2020,2020.04.30,4,30,3
B3_20055,4,2020,2020.04.30,4,30,3
B3_20056,4,2020,2020.04.30,4,30,3
B3_20057,5,2020,2020.05.03,0,3,3
B3_20058,4,2020,2020.04.30,4,30,3
B3_20059,4,2020,2020.04.29,3,29,3
B3_20060,4,2020,2020.04.30,4,30,3
B3_20061,4,2020,2020.04.30,4,30,3
B3_20062,5,2020,2020.05.03,0,3,3
B3_20063,4,2020,2020.04.30,4,30,3
B3_20064,5,2020,2020.05.03,0,3,3
B3_20065,5,2020,2020.05.01,5,1,3
B3_20066,5,2020,2020.05.05,2,5,3
B3_20067,4,2020,2020.04.30,4,30,3
B3_20068,4,2020,2020.04.30,4,30,3
B3_20069,4,2020,2020.04.30,4,30,3
B3_20070,4,2020,2020.04.30,4,30,3
B3_20071,4,2020,2020.04.30,4,30,3
B3_20072,4,2020,2020.04.30,4,30,3
B3_20073,5,2020,2020.05.03,0,3,3
B3_20074,4,2020,2020.04.30,4,30,3
B3_20077,4,2020,2020.04.30,4,30,3
B3_20078,4,2020,2020.04.30,4,30,3
B3_20080,4,2020,2020.04.29,3,29,3
B3_20081,4,2020,2020.04.30,4,30,3
B3_20083,5,2020,2020.05.01,5,1,3
B3_20084,5,2020,2020.05.03,0,3,3
B3_20085,4,2020,2020.04.30,4,30,3
B3_20086,5,2020,2020.05.01,5,1,3
B3_20088,4,2020,2020.04.30,4,30,3
B3_20090,4,2020,2020.04.29,3,29,3
B3_20091,4,2020,2020.04.30,4,30,3
B3_20092,4,2020,2020.04.30,4,30,3
B3_20093,4,2020,2020.04.30,4,30,3
B3_20094,4,2020,2020.04.30,4,30,3
B3_20095,5,2020,2020.05.03,0,3,3
B3_20097,4,2020,2020.04.30,4,30,3
B3_20098,4,2020,2020.04.30,4,30,3
B3_20099,4,2020,2020.04.30,4,30,3
B3_20100,4,2020,2020.04.30,4,30,3
B3_20102,5,2020,2020.05.03,0,3,3
B3_20103,5,2020,2020.05.03,0,3,3
B3_20104,4,2020,2020.04.29,3,29,3
B3_20105,5,2020,2020.05.03,0,3,3
B3_20106,4,2020,2020.04.30,4,30,3
B3_20107,5,2020,2020.05.01,5,1,3
B3_20108,5,2020,2020.05.03,0,3,3
B3_20109,5,2020,2020.05.01,5,1,3
B3_20110,5,2020,2020.05.04,1,4,3
B3_20111,5,2020,2020.05.03,0,3,3
B3_20113,5,2020,2020.05.03,0,3,3
B3_20114,5,2020,2020.05.03,0,3,3
B3_20116,5,2020,2020.05.05,2,5,3
B3_20117,5,2020,2020.05.05,2,5,3
B3_20118,4,2020,2020.04.30,4,30,3
B3_20119,5,2020,2020.05.03,0,3,3
B3_20120,4,2020,2020.04.30,4,30,3
B3_20121,4,2020,2020.04.30,4,30,3
B3_20122,4,2020,2020.04.30,4,30,3
B3_20123,4,2020,2020.04.30,4,30,3
B3_20126,4,2020,2020.04.30,4,30,3
B3_20127,4,2020,2020.04.30,4,30,3
B3_20128,4,2020,2020.04.30,4,30,3
B3_20129,4,2020,2020.04.30,4,30,3
B3_20130,5,2020,2020.05.01,5,1,3
B3_20131,4,2020,2020.04.30,4,30,3
B3_20132,4,2020,2020.04.29,3,29,3
B3_20134,4,2020,2020.04.30,4,30,3
B3_20135,4,2020,2020.04.30,4,30,3
B3_20136,4,2020,2020.04.30,4,30,3
B3_20137,4,2020,2020.04.30,4,30,3
B3_20138,5,2020,2020.05.05,2,5,3
B3_20139,4,2020,2020.04.30,4,30,3
B3_20141,5,2020,2020.05.03,0,3,3
B3_20143,4,2020,2020.04.30,4,30,3
B3_20144,4,2020,2020.04.29,3,29,3
B3_20145,4,2020,2020.04.30,4,30,3
B3_20146,4,2020,2020.04.29,3,29,3
B3_20148,4,2020,2020.04.30,4,30,3
B3_20149,4,2020,2020.04.30,4,30,3
B3_20152,4,2020,2020.04.30,4,30,3
B3_20153,4,2020,2020.04.29,3,29,3
B3_20155,4,2020,2020.04.30,4,30,3
B3_20156,4,2020,2020.04.30,4,30,3
B3_20157,4,2020,2020.04.30,4,30,3
B3_20159,5,2020,2020.05.01,5,1,3
B3_20160,5,2020,2020.05.01,5,1,3
B3_20161,4,2020,2020.04.30,4,30,3
B3_20165,4,2020,2020.04.30,4,30,3
B3_20166,4,2020,2020.04.30,4,30,3
B3_20168,4,2020,2020.04.30,4,30,3
B3_20169,5,2020,2020.05.03,0,3,3
B3_20170,4,2020,2020.04.30,4,30,3
B3_20172,4,2020,2020.04.30,4,30,3
B3_20173,5,2020,2020.05.03,0,3,3
B3_20174,5,2020,2020.05.03,0,3,3
B3_20175,5,2020,2020.05.03,0,3,3
B3_20177,5,2020,2020.05.03,0,3,3
B3_20178,4,2020,2020.04.30,4,30,3
B3_20179,5,2020,2020.05.03,0,3,3
B3_20182,4,2020,2020.04.30,4,30,3
B3_20183,4,2020,2020.04.30,4,30,3
B3_20184,5,2020,2020.05.03,0,3,3
B3_20185,4,2020,2020.04.30,4,30,3
B3_20186,4,2020,2020.04.30,4,30,3
B3_20187,5,2020,2020.05.03,0,3,3
B3_20188,4,2020,2020.04.30,4,30,3
B3_20189,4,2020,2020.04.30,4,30,3
B3_20192,4,2020,2020.04.29,3,29,3
B3_20195,4,2020,2020.04.30,4,30,3
B3_20196,4,2020,2020.04.30,4,30,3
B3_20197,4,2020,2020.04.30,4,30,3
B3_20198,4,2020,2020.04.30,4,30,3
B3_20200,5,2020,2020.05.05,2,5,3
B3_20202,4,2020,2020.04.30,4,30,3
B3_20203,4,2020,2020.04.30,4,30,3
B3_20204,4,2020,2020.04.30,4,30,3
B3_20205,5,2020,2020.05.01,5,1,3
B3_20206,4,2020,2020.04.30,4,30,3
B3_20207,4,2020,2020.04.30,4,30,3
B3_20209,5,2020,2020.05.02,6,2,3
B3_20210,4,2020,2020.04.30,4,30,3
B3_20212,4,2020,2020.04.30,4,30,3
B3_20213,4,2020,2020.04.29,3,29,3
B3_20214,5,2020,2020.05.02,6,2,3
B3_20215,4,2020,2020.04.30,4,30,3
B3_20217,5,2020,2020.05.02,6,2,3
B3_20218,5,2020,2020.05.03,0,3,3
B3_20219,4,2020,2020.04.30,4,30,3
B3_20220,4,2020,2020.04.30,4,30,3
B3_20221,5,2020,2020.05.05,2,5,3
B3_20222,4,2020,2020.04.30,4,30,3
B3_20224,4,2020,2020.04.29,3,29,3
B3_20225,4,2020,2020.04.30,4,30,3
B3_20226,4,2020,2020.04.30,4,30,3
B3_20228,5,2020,2020.05.03,0,3,3
B3_20229,4,2020,2020.04.30,4,30,3
B3_20230,5,2020,2020.05.04,1,4,3
B3_20231,4,2020,2020.04.30,4,30,3
B3_20232,5,2020,2020.05.02,6,2,3
B3_20233,4,2020,2020.04.30,4,30,3
B3_20234,5,2020,2020.05.03,0,3,3
B3_20235,5,2020,2020.05.03,0,3,3
B3_20236,4,2020,2020.04.30,4,30,3
B3_20237,4,2020,2020.04.30,4,30,3
B3_20238,4,2020,2020.04.30,4,30,3
B3_20239,4,2020,2020.04.30,4,30,3
B3_20240,4,2020,2020.04.30,4,30,3
B3_20241,4,2020,2020.04.29,3,29,3
B3_20242,5,2020,2020.05.01,5,1,3
B3_20245,4,2020,2020.04.30,4,30,3
B3_20247,4,2020,2020.04.29,3,29,3
B3_20249,5,2020,2020.05.04,1,4,3
B3_20250,4,2020,2020.04.30,4,30,3
B3_20251,4,2020,2020.04.30,4,30,3
B3_20252,4,2020,2020.04.30,4,30,3
B3_20253,5,2020,2020.05.03,0,3,3
B3_20254,4,2020,2020.04.30,4,30,3
B3_20256,4,2020,2020.04.30,4,30,3
B3_20257,4,2020,2020.04.30,4,30,3
B3_20258,4,2020,2020.04.30,4,30,3
B3_20260,4,2020,2020.04.30,4,30,3
B3_20262,4,2020,2020.04.30,4,30,3
B3_20263,4,2020,2020.04.30,4,30,3
B3_20264,5,2020,2020.05.04,1,4,3
B3_20265,5,2020,2020.05.03,0,3,3
B3_20267,5,2020,2020.05.03,0,3,3
B3_20268,4,2020,2020.04.30,4,30,3
B3_20270,4,2020,2020.04.30,4,30,3
B3_20271,4,2020,2020.04.30,4,30,3
B3_20272,5,2020,2020.05.01,5,1,3
B3_20273,4,2020,2020.04.30,4,30,3
B3_20275,4,2020,2020.04.30,4,30,3
B3_20276,4,2020,2020.04.30,4,30,3
B3_20277,4,2020,2020.04.30,4,30,3
B3_20278,4,2020,2020.04.30,4,30,3
B3_20279,4,2020,2020.04.30,4,30,3
B3_20282,4,2020,2020.04.30,4,30,3
B3_20284,5,2020,2020.05.05,2,5,3
B3_20285,5,2020,2020.05.05,2,5,3
B3_20287,4,2020,2020.04.30,4,30,3
B3_20288,5,2020,2020.05.03,0,3,3
B3_20289,5,2020,2020.05.05,2,5,3
B3_20290,5,2020,2020.05.05,2,5,3
B3_20293,4,2020,2020.04.30,4,30,3
B3_20294,4,2020,2020.04.30,4,30,3
B3_20297,5,2020,2020.05.03,0,3,3
B3_20300,5,2020,2020.05.05,2,5,3
B3_20301,4,2020,2020.04.30,4,30,3
B3_20302,5,2020,2020.05.05,2,5,3
B3_20304,4,2020,2020.04.29,3,29,3
B3_20305,5,2020,2020.05.03,0,3,3
B3_20306,4,2020,2020.04.30,4,30,3
B3_20307,5,2020,2020.05.04,1,4,3
B3_20308,4,2020,2020.04.30,4,30,3
B3_20309,5,2020,2020.05.05,2,5,3
B3_20310,5,2020,2020.05.03,0,3,3
B3_20311,4,2020,2020.04.30,4,30,3
B3_20312,4,2020,2020.04.30,4,30,3
B3_20313,4,2020,2020.04.30,4,30,3
B3_20314,5,2020,2020.05.03,0,3,3
B3_20316,5,2020,2020.05.05,2,5,3
B3_20317,4,2020,2020.04.30,4,30,3
B3_20318,4,2020,2020.04.29,3,29,3
B3_20321,4,2020,2020.04.30,4,30,3
B3_20322,4,2020,2020.04.30,4,30,3
B3_20323,4,2020,2020.04.30,4,30,3
B3_20324,4,2020,2020.04.30,4,30,3
B3_20325,4,2020,2020.04.30,4,30,3
B3_20326,5,2020,2020.05.05,2,5,3
B3_20329,4,2020,2020.04.30,4,30,3
B3_20330,5,2020,2020.05.05,2,5,3
B3_20332,4,2020,2020.04.30,4,30,3
B3_20333,4,2020,2020.04.30,4,30,3
B3_20334,4,2020,2020.04.30,4,30,3
B3_20337,4,2020,2020.04.30,4,30,3
B3_20338,5,2020,2020.05.02,6,2,3
B3_20340,4,2020,2020.04.30,4,30,3
B3_20341,4,2020,2020.04.30,4,30,3
B3_20343,4,2020,2020.04.30,4,30,3
B3_20345,4,2020,2020.04.30,4,30,3
B3_20346,5,2020,2020.05.05,2,5,3
B3_20348,4,2020,2020.04.30,4,30,3
B3_20349,5,2020,2020.05.03,0,3,3
B3_20350,5,2020,2020.05.03,0,3,3
B3_20351,4,2020,2020.04.30,4,30,3
B3_20355,4,2020,2020.04.30,4,30,3
B3_20356,4,2020,2020.04.30,4,30,3
B3_20358,5,2020,2020.05.03,0,3,3
B3_20359,5,2020,2020.05.01,5,1,3
B3_20360,4,2020,2020.04.30,4,30,3
B3_20361,4,2020,2020.04.30,4,30,3
B3_20362,4,2020,2020.04.30,4,30,3
B3_20365,4,2020,2020.04.30,4,30,3
B3_20366,5,2020,2020.05.05,2,5,3
B3_20367,4,2020,2020.04.30,4,30,3
B3_20368,5,2020,2020.05.06,3,6,3
B3_20369,5,2020,2020.05.03,0,3,3
B3_20370,4,2020,2020.04.29,3,29,3
B3_20372,4,2020,2020.04.30,4,30,3
B3_20374,4,2020,2020.04.30,4,30,3
B3_20375,5,2020,2020.05.03,0,3,3
B3_20376,4,2020,2020.04.30,4,30,3
B3_20378,4,2020,2020.04.30,4,30,3
B3_20379,5,2020,2020.05.05,2,5,3
B3_20380,5,2020,2020.05.05,2,5,3
B3_20381,4,2020,2020.04.30,4,30,3
B3_20382,4,2020,2020.04.30,4,30,3
B3_20384,4,2020,2020.04.30,4,30,3
B3_20385,5,2020,2020.05.05,2,5,3
B3_20387,4,2020,2020.04.30,4,30,3
B3_20388,4,2020,2020.04.30,4,30,3
B3_20389,4,2020,2020.04.30,4,30,3
B3_20391,4,2020,2020.04.30,4,30,3
B3_20392,4,2020,2020.04.30,4,30,3
B3_20393,5,2020,2020.05.03,0,3,3
B3_20395,4,2020,2020.04.30,4,30,3
B3_20397,5,2020,2020.05.04,1,4,3
B3_20398,4,2020,2020.04.30,4,30,3
B3_20399,4,2020,2020.04.30,4,30,3
B3_20400,4,2020,2020.04.30,4,30,3
B3_20401,4,2020,2020.04.30,4,30,3
B3_20404,5,2020,2020.05.03,0,3,3
B3_20405,4,2020,2020.04.30,4,30,3
B3_20406,5,2020,2020.05.04,1,4,3
B3_20408,4,2020,2020.04.30,4,30,3
B3_20409,5,2020,2020.05.06,3,6,3
B3_20410,4,2020,2020.04.30,4,30,3
B3_20412,5,2020,2020.05.01,5,1,3
B3_20413,4,2020,2020.04.30,4,30,3
B3_20415,5,2020,2020.05.05,2,5,3
B3_20416,5,2020,2020.05.03,0,3,3
B3_20419,4,2020,2020.04.30,4,30,3
B3_20420,4,2020,2020.04.29,3,29,3
B3_20421,4,2020,2020.04.30,4,30,3
B3_20422,4,2020,2020.04.30,4,30,3
B3_20423,5,2020,2020.05.03,0,3,3
B3_20425,5,2020,2020.05.05,2,5,3
B3_20427,5,2020,2020.05.05,2,5,3
B3_20432,4,2020,2020.04.30,4,30,3
B3_20433,5,2020,2020.05.05,2,5,3
B3_20434,4,2020,2020.04.30,4,30,3
B3_20435,4,2020,2020.04.30,4,30,3
B3_20436,5,2020,2020.05.03,0,3,3
B3_20437,4,2020,2020.04.30,4,30,3
B3_20439,5,2020,2020.05.02,6,2,3
B3_20441,4,2020,2020.04.30,4,30,3
B3_20442,4,2020,2020.04.30,4,30,3
B3_20444,4,2020,2020.04.30,4,30,3
B3_20445,5,2020,2020.05.02,6,2,3
B3_20446,5,2020,2020.05.04,1,4,3
B3_20447,4,2020,2020.04.30,4,30,3
B3_20449,5,2020,2020.05.05,2,5,3
B3_20451,4,2020,2020.04.30,4,30,3
B3_20452,4,2020,2020.04.30,4,30,3
B3_20454,4,2020,2020.04.29,3,29,3
B3_20455,4,2020,2020.04.30,4,30,3
B3_20456,4,2020,2020.04.30,4,30,3
B3_20457,5,2020,2020.05.05,2,5,3
B3_20459,5,2020,2020.05.05,2,5,3
B3_20460,5,2020,2020.05.01,5,1,3
B3_20462,4,2020,2020.04.29,3,29,3
B3_20463,4,2020,2020.04.30,4,30,3
B3_20464,4,2020,2020.04.30,4,30,3
B3_20465,4,2020,2020.04.30,4,30,3
B3_20468,5,2020,2020.05.03,0,3,3
B3_20469,4,2020,2020.04.30,4,30,3
B3_20472,4,2020,2020.04.30,4,30,3
B3_20473,5,2020,2020.05.03,0,3,3
B3_20474,4,2020,2020.04.30,4,30,3
B3_20475,4,2020,2020.04.29,3,29,3
B3_20476,4,2020,2020.04.30,4,30,3
B3_20477,5,2020,2020.05.05,2,5,3
B3_20478,4,2020,2020.04.30,4,30,3
B3_20480,5,2020,2020.05.05,2,5,3
B3_20481,4,2020,2020.04.30,4,30,3
B3_20484,5,2020,2020.05.03,0,3,3
B3_20485,5,2020,2020.05.06,3,6,3
B3_20486,5,2020,2020.05.03,0,3,3
B3_20487,4,2020,2020.04.30,4,30,3
B3_20488,4,2020,2020.04.30,4,30,3
B3_20490,4,2020,2020.04.29,3,29,3
B3_20492,4,2020,2020.04.30,4,30,3
B3_20493,4,2020,2020.04.30,4,30,3
B3_20496,4,2020,2020.04.30,4,30,3
B3_20498,4,2020,2020.04.30,4,30,3
B3_20499,4,2020,2020.04.30,4,30,3
B3_20502,4,2020,2020.04.30,4,30,3
B3_20503,5,2020,2020.05.05,2,5,3
B3_20504,4,2020,2020.04.29,3,29,3
B3_20505,5,2020,2020.05.03,0,3,3
B3_20508,4,2020,2020.04.29,3,29,3
B3_20509,4,2020,2020.04.30,4,30,3
B3_20510,4,2020,2020.04.30,4,30,3
B3_20512,4,2020,2020.04.30,4,30,3
B3_20514,4,2020,2020.04.29,3,29,3
B3_20515,4,2020,2020.04.30,4,30,3
B3_20520,4,2020,2020.04.30,4,30,3
B3_20521,5,2020,2020.05.03,0,3,3
B3_20523,5,2020,2020.05.03,0,3,3
B3_20524,4,2020,2020.04.29,3,29,3
B3_20525,5,2020,2020.05.03,0,3,3
B3_20527,4,2020,2020.04.30,4,30,3
B3_20529,4,2020,2020.04.30,4,30,3
B3_20530,5,2020,2020.05.03,0,3,3
B3_20531,4,2020,2020.04.29,3,29,3
B3_20535,5,2020,2020.05.03,0,3,3
B3_20536,5,2020,2020.05.04,1,4,3
B3_20537,4,2020,2020.04.30,4,30,3
B3_20538,5,2020,2020.05.03,0,3,3
B3_20539,4,2020,2020.04.30,4,30,3
B3_20541,4,2020,2020.04.30,4,30,3
B3_20548,5,2020,2020.05.03,0,3,3
B3_20549,4,2020,2020.04.30,4,30,3
B3_20551,5,2020,2020.05.03,0,3,3
B3_20553,5,2020,2020.05.05,2,5,3
B3_20554,4,2020,2020.04.30,4,30,3
B3_20556,4,2020,2020.04.29,3,29,3
B3_20558,5,2020,2020.05.05,2,5,3
B3_20559,4,2020,2020.04.29,3,29,3
B3_20560,5,2020,2020.05.03,0,3,3
B3_20562,5,2020,2020.05.05,2,5,3
B3_20563,5,2020,2020.05.03,0,3,3
B3_20569,5,2020,2020.05.02,6,2,3
B3_20570,5,2020,2020.05.05,2,5,3
B3_20572,4,2020,2020.04.30,4,30,3
B3_20573,5,2020,2020.05.05,2,5,3
B3_20575,5,2020,2020.05.03,0,3,3
B3_20577,5,2020,2020.05.03,0,3,3
B3_20578,4,2020,2020.04.30,4,30,3
B3_20580,5,2020,2020.05.05,2,5,3
B3_20581,4,2020,2020.04.29,3,29,3
B3_20582,4,2020,2020.04.30,4,30,3
B3_20584,4,2020,2020.04.30,4,30,3
B3_20586,4,2020,2020.04.30,4,30,3
B3_20587,5,2020,2020.05.05,2,5,3
B3_20589,5,2020,2020.05.03,0,3,3
B3_20590,4,2020,2020.04.30,4,30,3
B3_20595,4,2020,2020.04.30,4,30,3
B3_20597,5,2020,2020.05.02,6,2,3
B3_20598,4,2020,2020.04.29,3,29,3
B3_20599,4,2020,2020.04.30,4,30,3
B3_20600,5,2020,2020.05.03,0,3,3
B3_20601,5,2020,2020.05.03,0,3,3
B3_20602,4,2020,2020.04.30,4,30,3
B3_20603,5,2020,2020.05.03,0,3,3
B3_20605,5,2020,2020.05.05,2,5,3
B3_20606,4,2020,2020.04.30,4,30,3
B3_20607,5,2020,2020.05.01,5,1,3
B3_20611,4,2020,2020.04.29,3,29,3
B3_20612,4,2020,2020.04.30,4,30,3
B3_20614,4,2020,2020.04.30,4,30,3
B3_20616,4,2020,2020.04.30,4,30,3
B3_20618,5,2020,2020.05.01,5,1,3
B3_20620,4,2020,2020.04.29,3,29,3
B3_20635,4,2020,2020.04.30,4,30,3
B3_20636,4,2020,2020.04.30,4,30,3
B3_20637,4,2020,2020.04.30,4,30,3
B3_20639,5,2020,2020.05.03,0,3,3
B3_20641,5,2020,2020.05.01,5,1,3
B3_20644,5,2020,2020.05.05,2,5,3
B3_20645,4,2020,2020.04.30,4,30,3
B3_20646,5,2020,2020.05.03,0,3,3
B3_20647,5,2020,2020.05.03,0,3,3
B3_20649,5,2020,2020.05.05,2,5,3
B3_20650,4,2020,2020.04.30,4,30,3
B3_20651,4,2020,2020.04.30,4,30,3
B3_20652,5,2020,2020.05.05,2,5,3
B3_20658,5,2020,2020.05.02,6,2,3
B3_20659,4,2020,2020.04.30,4,30,3
B3_20665,5,2020,2020.05.03,0,3,3
B3_20666,4,2020,2020.04.30,4,30,3
B3_20667,4,2020,2020.04.30,4,30,3
B3_20669,4,2020,2020.04.30,4,30,3
B3_20670,4,2020,2020.04.29,3,29,3
B3_20672,4,2020,2020.04.30,4,30,3
B3_20679,5,2020,2020.05.05,2,5,3
B3_20682,5,2020,2020.05.05,2,5,3
B3_20683,4,2020,2020.04.29,3,29,3
B3_20684,4,2020,2020.04.30,4,30,3
B3_20686,4,2020,2020.04.30,4,30,3
B3_20687,5,2020,2020.05.05,2,5,3
B3_20694,4,2020,2020.04.29,3,29,3
B3_20697,4,2020,2020.04.30,4,30,3
B3_20700,4,2020,2020.04.29,3,29,3
B3_20701,4,2020,2020.04.30,4,30,3
B3_20705,4,2020,2020.04.30,4,30,3
B3_20706,5,2020,2020.05.05,2,5,3
B3_20708,4,2020,2020.04.30,4,30,3
B3_20709,4,2020,2020.04.30,4,30,3
B3_20711,4,2020,2020.04.30,4,30,3
B3_20712,4,2020,2020.04.30,4,30,3
B3_20713,5,2020,2020.05.01,5,1,3
B3_20714,4,2020,2020.04.30,4,30,3
B3_20715,4,2020,2020.04.30,4,30,3
B3_20716,4,2020,2020.04.30,4,30,3
B3_20718,4,2020,2020.04.30,4,30,3
B3_20719,4,2020,2020.04.30,4,30,3
B3_20720,4,2020,2020.04.30,4,30,3
B3_20721,4,2020,2020.04.30,4,30,3
B3_20722,4,2020,2020.04.30,4,30,3
B3_20723,4,2020,2020.04.30,4,30,3
B3_20725,4,2020,2020.04.30,4,30,3
B3_20726,4,2020,2020.04.30,4,30,3
B3_20727,4,2020,2020.04.30,4,30,3
B3_20728,4,2020,2020.04.30,4,30,3
B3_20729,4,2020,2020.04.30,4,30,3
B3_20730,5,2020,2020.05.01,5,1,3
B3_20731,4,2020,2020.04.30,4,30,3
B3_20732,4,2020,2020.04.30,4,30,3
B3_20733,4,2020,2020.04.30,4,30,3
B3_20734,4,2020,2020.04.30,4,30,3
B3_20735,4,2020,2020.04.30,4,30,3
B3_20736,4,2020,2020.04.30,4,30,3
B3_20737,4,2020,2020.04.30,4,30,3
B3_20738,4,2020,2020.04.30,4,30,3
B3_20739,4,2020,2020.04.30,4,30,3
B3_20742,4,2020,2020.04.30,4,30,3
B3_20743,5,2020,2020.05.03,0,3,3
B3_20744,5,2020,2020.05.02,6,2,3
B3_20745,4,2020,2020.04.30,4,30,3
B3_20746,4,2020,2020.04.30,4,30,3
B3_20747,5,2020,2020.05.04,1,4,3
B3_20749,4,2020,2020.04.29,3,29,3
B3_20750,4,2020,2020.04.30,4,30,3
B3_20751,4,2020,2020.04.30,4,30,3
B3_20752,5,2020,2020.05.05,2,5,3
B3_20753,5,2020,2020.05.03,0,3,3
B3_20755,4,2020,2020.04.30,4,30,3
B3_20756,5,2020,2020.05.05,2,5,3
B3_20757,4,2020,2020.04.30,4,30,3
B3_20758,5,2020,2020.05.01,5,1,3
B3_20759,4,2020,2020.04.30,4,30,3
B3_20761,4,2020,2020.04.30,4,30,3
B3_20762,4,2020,2020.04.30,4,30,3
B3_20763,5,2020,2020.05.01,5,1,3
B3_20764,4,2020,2020.04.30,4,30,3
B3_20765,4,2020,2020.04.30,4,30,3
B3_20766,4,2020,2020.04.30,4,30,3
B3_20768,4,2020,2020.04.30,4,30,3
B3_20769,4,2020,2020.04.30,4,30,3
B3_20770,4,2020,2020.04.30,4,30,3
B3_20772,4,2020,2020.04.30,4,30,3
B3_20773,5,2020,2020.05.05,2,5,3
B3_20774,4,2020,2020.04.30,4,30,3
